video_uid,clip_frames,query,template,is_NA,predicted_start,predicted_end,gt_start,gt_end
b737cd68-4e0d-440a-9813-a6c90080fac5,"[0, 14400]",Where were the chopsticks before I took them?,Objects: Where is object X before / after event Y?,False,12483,12483,12420,12510
b737cd68-4e0d-440a-9813-a6c90080fac5,"[0, 14400]",Did I close the bottle of oil?,Objects: State of an object,False,12552,12552,12510,12570
5ffe23d7-77a8-4e8d-bacb-d6bc022f0eef,"[5400, 19800]",What color was the pickup track along the road?,Objects: What X is Y?,True,0,0,8979,9192
5ffe23d7-77a8-4e8d-bacb-d6bc022f0eef,"[5400, 19800]",Did I leave my phone on?,,False,11762,11762,11884,12099
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where was the hand towel before I picked it?,Objects: Where is object X before / after event Y?,False,0,4485,132,4469
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",How many cups of rices was measured into the bowl?,Objects: How many X’s? (quantity question),False,783,1046,758,1069
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where did I wash the rice?,Objects: Where is object X?,False,1208,4305,1142,4364
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where did I put the rice after I washed it?,Objects: Where is object X before / after event Y?,False,4305,4759,4665,5070
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",How many packs of celery did i open?,Objects: How many X’s? (quantity question),False,6147,7473,6421,7125
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where did I put the nylon wraps of the celery?,Objects: What did I put in X?,False,6608,7808,7166,7800
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",In what location did I washed the celery vegetables?,Objects: In what location did I see object X ?,False,7892,8876,7962,9696
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",What was the number of peas I last put in the sieve?,Objects: How many X’s? (quantity question),False,13226,14400,12252,14401
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where was the kitchen knife before I picked the white kettle?,Objects: Where is object X before / after event Y?,False,4821,9758,0,74
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where did I put the kettle lid?,Place: Where did I put X?,False,112,499,46,630
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",What did I pour in the sink?,Objects: What did I put in X?,False,2027,3659,756,2330
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where did I put the bowl?,Place: Where did I put X?,False,4759,4760,756,4792
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",How many cups of rice did I pour in the bowl?,Objects: How many X’s? (quantity question),False,783,1046,758,4792
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where did I put the measure cup?,Place: Where did I put X?,True,0,0,944,1034
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where was the steel jug after I picked it?,Objects: Where is object X before / after event Y?,False,5503,5507,5274,5652
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",Where was the white sieve?,Objects: Where is object X?,True,0,0,10193,14401
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",What color was the scissors I picked?,Objects: What X is Y?,False,10503,10526,10485,14401
7f4225ed-a076-4530-91cf-f3903c5d7637,"[0, 14400]",What did I pour in the cooking pan?,Objects: What did I put in X?,False,11439,11439,11404,11585
73992772-34e1-48b2-8263-ea87818710bb,"[8100, 22500]",Query Text:Where was the weighing scale?,Objects: Where is object X?,True,0,0,11561,11971
73992772-34e1-48b2-8263-ea87818710bb,"[8100, 22500]",Query Text:Where was the red ketchup bottle?,Objects: Where is object X?,True,0,0,15090,15230
73992772-34e1-48b2-8263-ea87818710bb,"[8100, 22500]",Query Text:Where was the red plastic shopping basket before she picked it up?,Objects: Where is object X before / after event Y?,False,11511,11552,15289,15386
73992772-34e1-48b2-8263-ea87818710bb,"[8100, 22500]",Query Text:Who did I talk to near the counter?,People: Who did I talk to in location X?,False,13041,13041,15519,15890
73992772-34e1-48b2-8263-ea87818710bb,"[8100, 22500]",Query Text:Who did I interact with when I entered the clothing store?,People: Who did I interact with when I did activity X?,False,16709,16709,16529,16723
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",where was the bolt before i picked it?,Objects: Where is object X before / after event Y?,False,3353,3445,3366,3456
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",In what location did I see the drill?,Objects: In what location did I see object X ?,True,0,0,3529,4093
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",where was the torch before i picked it?,Objects: Where is object X before / after event Y?,False,5519,5979,5401,5431
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Where was the towel before I picked it?,Objects: Where is object X before / after event Y?,False,8552,8644,6049,6228
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Did I close the truck door?,Objects: State of an object,False,7979,8291,7507,8320
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",where was the paper before i touched it?,Objects: Where is object X before / after event Y?,True,0,0,9056,9296
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Who did I interact with in the workshop?,People: Who did I talk to in location X?,False,9744,16882,10293,10767
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",What color was the spanner handle?,Objects: What X is Y?,True,0,0,11515,12060
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Where did I put the towel?,Place: Where did I put X?,False,8644,9121,12626,12936
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",What did I pour in the funnel?,Objects: What did I put in X?,False,15169,15287,15156,15387
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",In what location did I see the wrench?,Objects: In what location did I see object X ?,False,3353,3601,16948,17082
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Where was the spanner before I removed it?,Objects: Where is object X before / after event Y?,True,0,0,3271,3314
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",What screw did I wipe?,Objects: What X did I Y?,False,3445,3601,3501,3915
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",What did I put on the screw?,Objects: What did I put in X?,True,0,0,4396,4761
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Where was the lawn mower before I climbed it?,Objects: Where is object X before / after event Y?,False,4511,4788,6329,6543
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",In what location did I see the lawn mower?,Objects: In what location did I see object X ?,False,4511,4961,7204,7428
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Who did I talk to in the workshop?,People: Who did I talk to in location X?,False,9744,12250,10340,10494
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",Where was the rag before I picked it up?,Objects: Where is object X before / after event Y?,False,6121,6382,12692,12782
b6d7c19a-c056-40d3-9f92-7b11c8c61d26,"[2700, 17100]",What tool did I take out?,Objects: What X did I Y?,False,13012,13059,13705,13773
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",What did I put in the pot?,Objects: What did I put in X?,False,5414,6748,5574,6590
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Where did I put the green beans nylon?,Place: Where did I put X?,False,7074,7193,7012,7659
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Did i leave the microwave open?,Objects: State of an object,False,7499,9983,7322,7560
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Where was the chopping board before I picked it?,Objects: Where is object X before / after event Y?,False,7907,7954,7779,8036
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Where was the foil before i picked it.,Objects: Where is object X before / after event Y?,False,11180,11339,10912,11274
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Where is the microwave?,Objects: Where is object X?,True,0,0,12443,12672
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Where was the knife before I picked it,Objects: Where is object X before / after event Y?,False,12769,12880,12681,12946
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",Where is the electric kettle?,Objects: Where is object X?,True,0,0,15085,16721
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",What cutlery did I put on the slab?,Objects: What X did I Y?,False,9228,9376,5416,5431
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",what did I touch in the sink?,Objects: What did I put in X?,False,14369,14446,5449,5521
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",what did I wash in the sink?,Objects: What did I put in X?,False,5545,6306,5549,6545
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",where did I put the bowl?,Place: Where did I put X?,False,7130,7193,6625,6661
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",what cutlery did I use to cover the bowl?,Objects: What X did I Y?,True,0,0,6693,6711
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",what did I unpack from the sachet?,Objects: What did I put in X?,False,7074,7193,7093,7295
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",where did I put the sachet ,Place: Where did I put X?,False,7650,7650,7627,7657
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",where is the chopping board before I took it,Objects: Where is object X before / after event Y?,False,7907,7907,7833,7929
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",what cutlery did I pick from the drawer?,Objects: What X did I Y?,False,10115,10669,10289,10355
51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,"[5400, 19800]",where did I put the counterfoil?,Place: Where did I put X?,False,11180,11339,12528,12582
7aa79be1-ea25-4bda-a722-be65b1892236,"[35100, 41593]",What paper did I read.   ,Objects: What X did I Y?,True,0,0,35426,35620
7aa79be1-ea25-4bda-a722-be65b1892236,"[35100, 41593]",What color is the shopping basket I put on the counter top. ,Objects: What X is Y?,True,0,0,35780,35859
7aa79be1-ea25-4bda-a722-be65b1892236,"[35100, 41593]",Who did I interact with when I was paying at the counter. ,People: Who did I interact with when I did activity X?,False,39336,40772,40431,40522
f9a49dfd-e6f1-4827-9903-73a562ab32cd,"[8100, 22500]","Query Text:What color was the trolley that i picked  up?

",Objects: What X is Y?,True,0,0,20488,20876
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",What color is the hammer?,Objects: What X is Y?,False,453,1757,10,831
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",In what location did I see the can?,Objects: In what location did I see object X ?,True,0,0,1272,1602
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",What did I use to knock the nail?,Objects: What X did I Y?,False,453,5743,1376,1496
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",In what location did I see the car jerk?,Objects: In what location did I see object X ?,True,0,0,1718,1958
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Where is the spanner?,Objects: Where is object X?,False,13463,13463,3442,3502
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",What color was the bucket next to the door?,Objects: What X is Y?,True,0,0,4094,4544
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Who did I interact with when held a spanner?,People: Who did I interact with when I did activity X?,False,7356,7356,7332,7362
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",How many risk band did I see?,Objects: How many X’s? (quantity question),True,0,0,9673,10003
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",What tool did I use on the engine?,Objects: What X did I Y?,False,3445,4605,380,710
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",What colour is the hammer I picked up?,Objects: What X is Y?,False,453,1757,2379,2544
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Where did I put the wrench?,Place: Where did I put X?,True,0,0,3371,3502
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Who was with me when I repaired the engine?,People: Who did I interact with when I did activity X?,False,7267,7915,7629,8671
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Where was the circular metal before I picked it up?,Objects: Where is object X before / after event Y?,True,0,0,11284,11374
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Where did I put the wrench?,Place: Where did I put X?,True,0,0,13425,13462
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Where was the screwdriver before I picked it up?,Objects: Where is object X before / after event Y?,True,0,0,13908,13998
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[0, 14400]",Where is the plier?,Objects: Where is object X?,True,0,0,14004,14400
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where was the metal before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,16395,16530
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where is the spanner?,Objects: Where is object X?,True,0,0,17597,17726
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What colour was the hammer I picked on the machine?,Objects: What X is Y?,False,19005,19005,19019,19121
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where did I see the loan mower?,Objects: Where is object X?,True,0,0,19037,19187
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What metal did I pick from the machine?,Objects: What X did I Y?,False,16457,16457,20167,20737
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where did I put the hammer?,Place: Where did I put X?,False,20280,20280,20349,20469
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where was the car jerk?,Objects: Where is object X?,True,0,0,21883,22033
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",In what location did I see the white bucket?,Objects: In what location did I see object X ?,True,0,0,22309,22339
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where was the spanner before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,22332,22392
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",In what location did I see the blue drum?,Objects: In what location did I see object X ?,True,0,0,22523,22568
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What tool did I pick last from the red steel slab?,Objects: What X did I Y?,True,0,0,25544,25658
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where did I put the spanner?,Objects: What did I put in X?,True,0,0,27908,27938
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where is the red pliers?,Objects: Where is object X?,True,0,0,28476,30543
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What paper did I pick?,Objects: What X did I Y?,False,28763,29208,28701,28826
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where is the green bucket?,Objects: Where is object X?,True,0,0,29480,30478
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What colour is the hammer I picked up?,Objects: What X is Y?,False,19005,19064,18990,19050
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where did I put the hammer?,Place: Where did I put X?,False,20280,20280,20299,20509
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What did I put in the engine?,Objects: What did I put in X?,False,24985,25245,20607,20877
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where was the wrench before I picked it up?,Objects: Where is object X before / after event Y?,True,0,0,22290,22377
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Who was with me when I repaired the engine?,People: Who did I interact with when I did activity X?,False,21603,21699,23124,23514
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",What did I put in the engine?,Objects: What did I put in X?,False,24963,25974,24458,25226
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where was the paper before I picked it up?,Objects: Where is object X before / after event Y?,False,28714,29208,28730,28790
624a6c0a-a4cb-4073-b501-48e4b6b679e4,"[16200, 30600]",Where is the plier?,Objects: Where is object X?,True,0,0,30097,30517
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",Who did I talk to in the house?,People: Who did I talk to in location X?,False,19498,19643,19481,19675
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",Where was the poster before I took it?,Objects: Where is object X before / after event Y?,False,22344,22661,22377,22420
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",Where is the cellotape?,Objects: Where is object X?,True,0,0,23323,23462
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",What words were written on the poster?,Objects: What X is Y?,True,0,0,24048,24232
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",How many cellotapes did I attach on the poster?,Objects: How many X’s? (quantity question),False,17220,17425,24159,24307
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",Who did I talk to in the house?,People: Who did I talk to in location X?,False,19498,19643,25147,25390
62623424-f671-4380-b12c-1acdb04afeee,"[16199, 30599]",What instrument did I play?,Objects: What X did I Y?,False,25392,25392,27869,30600
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What color of bin was on the floor?,Objects: What X is Y?,True,0,0,13499,13508
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",How many bottles were on the table?,Objects: How many X’s? (quantity question),True,0,0,16375,17885
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What utensil did I stir the coffee with?,Objects: What X did I Y?,False,16411,16411,16389,17812
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",How many detergents did I see ?,Objects: How many X’s? (quantity question),False,25627,25826,17822,18109
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What did I pour in the filter?,Objects: What did I put in X?,False,19993,19993,17878,18099
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What color is the jug on the table?,Objects: What X is Y?,True,0,0,19183,20244
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What sachet did I fold?,Objects: What X did I Y?,False,21113,21113,21049,21531
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What did I turn from the orange container?,Objects: What did I put in X?,True,0,0,24350,24868
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",Where was the cup before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,13499,13563
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What did I pour in the cup?,Objects: What did I put in X?,False,13818,14064,15407,15593
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",Who did I talk to when I was shaking the cup?,People: Who did I interact with when I did activity X?,False,15848,15984,15905,16015
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",Where was the strainer after I dropped it.,Objects: Where is object X before / after event Y?,False,19523,19658,19530,19618
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What did I put in the steel bowl? ,Objects: What did I put in X?,False,19993,20207,20780,21030
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What did I pour in the container?,Objects: What did I put in X?,False,15363,15665,24483,24733
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",What did I put in the red bowl?,Objects: What did I put in X?,True,0,0,25420,25858
c864505c-9d49-4da4-bf7e-254b4c348c03,"[13499, 27898]",Where was the strainer before I picked it?,Objects: Where is object X before / after event Y?,False,22927,23020,26838,26918
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where was the whisk before I first picked it?,Objects: Where is object X before / after event Y?,False,43223,43305,43211,43303
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I pour in the jug?,Objects: What did I put in X?,True,0,0,45492,45812
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What colour was the dish brush I picked from the rack?,Objects: What X is Y?,False,48826,49215,48746,48806
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I put in the stainless cup?,Objects: What did I put in X?,True,0,0,50355,50524
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What colour was the sieve I picked from the rack?,Objects: What X is Y?,False,51880,53037,51851,51904
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I pour in the dustbin?,Objects: What did I put in X?,False,53440,53590,53400,53643
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What cutlery did I take from the rack?,Objects: What X did I Y?,False,49968,50434,54180,54279
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I pour in the sieve?,Objects: What did I put in X?,True,0,0,55951,56182
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where was the whisk before I picked it?,Objects: Where is object X before / after event Y?,False,48276,48320,43220,43299
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",How many bottles were on the countertop?,Objects: How many X’s? (quantity question),True,0,0,44006,44277
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",How many detergents were on the sink?,Objects: How many X’s? (quantity question),True,0,0,44567,45094
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What napkin was placed on the tap?,Objects: What X is Y?,False,44731,45014,44568,44720
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What jug did I place on the weighing scale?,Objects: What X did I Y?,False,45200,46007,45207,45277
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I scoop the ice with?,Objects: What did I put in X?,False,45500,45910,45366,45889
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I put in the whisked egg?,Objects: What did I put in X?,True,0,0,46042,46256
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where did I put the plastic jar?,Place: Where did I put X?,False,51756,51756,47405,47998
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where did I put the long brush?,Place: Where did I put X?,False,49215,49215,49171,49231
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where did I put the spork?,Place: Where did I put X?,True,0,0,49888,50652
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]", Where did I put the kitchen mesh strainer?,Place: Where did I put X?,False,53037,53037,52914,53056
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",What did I put in the bin?,Objects: What did I put in X?,False,53440,53590,53562,53696
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where was the orange plastic bowl before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,55076,55157
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where did I put the stainless lid?,Place: Where did I put X?,False,57287,57367,57239,57382
c864505c-9d49-4da4-bf7e-254b4c348c03,"[43198, 57598]",Where was the white plastic spoon before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,57532,57561
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did i put  the sieve basin?,Place: Where did I put X?,False,38848,38897,28679,28706
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What did i put the cooking pot?,Objects: What did I put in X?,False,30459,30500,29381,29452
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did i put the cooking pot?,Place: Where did I put X?,False,30459,30500,30477,30520
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did I put  basin?,Place: Where did I put X?,False,31199,31218,31149,31227
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did i put the container?,Place: Where did I put X?,False,36067,36260,32751,32786
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Who did i interact with when walking in the room?,People: Who did I interact with when I did activity X?,False,33317,33516,33320,33440
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What time did i operate the phone?,Objects: What X did I Y?,False,34496,34777,34441,34783
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did i put the phone?,Place: Where did I put X?,False,35564,35564,35564,35611
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did i put the dish containers?,Place: Where did I put X?,False,36067,36260,36239,36291
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What did i put in white polythene bag ?,Objects: What did I put in X?,False,38683,38683,38667,38839
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did i put the jug,Place: Where did I put X?,False,32024,32048,40395,40415
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where did I put the rice cooker,Place: Where did I put X?,True,0,0,31198,31798
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What color of funnel was hanged on the wall?,Objects: What X is Y?,True,0,0,32199,32226
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What did I remove from the bag?,Objects: What did I put in X?,False,34375,34412,34029,34394
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",How many bottles were on the table?,Objects: How many X’s? (quantity question),False,37088,37149,36521,36632
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",Where was my phone?,Objects: Where is object X?,False,35564,35564,36926,37012
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What socket did I touch?,Objects: What X did I Y?,False,37762,37855,37749,37862
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What nylon did I tie?,Objects: What X did I Y?,False,39073,39355,38951,39277
c864505c-9d49-4da4-bf7e-254b4c348c03,"[26998, 41398]",What did I throw in the bin?,Objects: What did I put in X?,False,39355,39373,39277,39371
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",How many bottles did i touch on the table?,Objects: How many X’s? (quantity question),False,305,394,313,382
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Where did i put the lid?,Place: Where did I put X?,False,1401,1547,1245,1258
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",What did i put in the bottle?,Objects: What did I put in X?,False,1591,2768,1778,2789
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Did i leave the shelf door open?,Objects: State of an object,False,3359,3731,3726,3746
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Did i close the tap?,Objects: State of an object,False,725,1121,4953,4981
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",What time did i operate the machine?,Objects: What X did I Y?,False,13586,14336,5420,5642
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Who did i interact  with when i took the money ?,People: Who did I interact with when I did activity X?,False,7823,7986,7831,7869
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Where did i put the money ?,Place: Where did I put X?,False,7823,7986,7994,8065
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",What did i put in the jar,Objects: What did I put in X?,True,0,0,9767,10066
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Did i close the ice cube shelf?,Objects: State of an object,False,10290,11311,11307,11334
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Where was my phone?,Objects: Where is my object X?,True,0,0,13002,13025
c864505c-9d49-4da4-bf7e-254b4c348c03,"[0, 14401]",Did i leave the jug open?,Objects: State of an object,False,8650,9051,14068,14109
